1077|national/ukraine/u19-league
1083|national/ukraine/u21-league
574|national/united-arab-emirates/division-1---group-a
827|national/united-arab-emirates/division-1---group-b
678|national/united-arab-emirates/emirates-cup
1039|national/united-arab-emirates/play-offs-12
679|national/united-arab-emirates/presidents-cup
344|national/united-arab-emirates/pro-league
1090|national/united-arab-emirates/reserve-league
763|national/united-arab-emirates/super-cup
775|national/united-arab-emirates/vice-president-cup
33|national/united-states/mls
917|national/united-states/nasl
522|national/united-states/pdl
550|national/united-states/us-open-cup
521|national/united-states/usl-2
918|national/united-states/usl-pro
145|national/united-states/ussf-division-2
367|national/united-states/w-league
707|national/united-states/wps
1009|national/uruguay/copa-celeste-olímpica
162|national/uruguay/primera-división
532|national/uruguay/segunda-división
614|national/uzbekistan/1st-division
786|national/uzbekistan/cup
494|national/uzbekistan/pfl
891|national/vanuatu/premia-divisen
650|national/venezuela/copa-venezuela
163|national/venezuela/primera-división
507|national/venezuela/segunda-división
882|national/vietnam/cup
598|national/vietnam/first-division
234|national/vietnam/super-league
309|national/wales/feeder-leagues
260|national/wales/league-cup
74|national/wales/premier-league
259|national/wales/welsh-cup
829|national/yemen/president-cup
872|national/yemen/super-cup
235|national/yemen/yemeni-league
495|national/zambia/super-league
496|national/zimbabwe/premier-soccer-league
789|national/reunion/d1-promotionelle
443|national/serbia/cup
441|national/serbia/prva-liga
444|national/serbia/prva-zenska-liga
442|national/serbia/srpska-liga
440|national/serbia/super-liga
446|national/montenegro/cup
445|national/montenegro/first-league
993|national/montenegro/play-offs-12
566|national/montenegro/second-league
735|national/guadeloupe/division-d'honneur
848|national/martinique/division-d'honneur
849|national/french-guiana/division-d'honneur
1013|national/tuvalu/a-division
1032|national/tuvalu/tuvalu-games
